workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,age_bin,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,batch
1855,cloze-event,35,NA,NA,MD,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,35-44,6723c3be10b48e46e31f0ed7,APPROVED,Not Applicable,2024-10-31T17:52:07Z,2024-10-31T17:54:01Z,2024-11-01T02:23:44Z,2024-10-31T17:56:35Z,115,COHS0MZY,1425,English,Democrat,35,Female,Black,United States,United States,United States,English,Yes,Full-Time,pre
2773,spr-event,20,Daily,NA,AL,Female,I don't care,Yes,Yes,4-year college degree,Yes,Independent,18-24,6723d6207e6ae1f4caf64cdf,APPROVED,Not Applicable,2024-10-31T19:10:34Z,2024-10-31T19:12:37Z,2024-11-01T02:29:02Z,2024-10-31T19:13:17Z,124,COHS0MZY,4681,English,Independent,20,Female,White,United States,United States,United States,English,No,Part-Time,pre
2266,cloze-event,36,Daily,NA,VA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,35-44,6723c9b4c9a0ba41c59bbdc9,APPROVED,Not Applicable,2024-10-31T18:17:32Z,2024-10-31T18:21:28Z,2024-11-01T02:21:21Z,2024-10-31T18:21:49Z,236,COHS0MZY,3392,English,Independent,36,Male,Asian,United States,United States,United States,English,No,Full-Time,pre
1695,cloze-event,28,NA,NA,OH,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,25-34,6723c04f9407ecbac7a94b85,APPROVED,Not Applicable,2024-10-31T17:37:25Z,2024-10-31T17:38:33Z,2024-11-01T02:23:04Z,2024-10-31T17:38:35Z,68,COHS0MZY,791,English,Democrat,28,Female,White,United States,United States,United States,English,No,Full-Time,pre
1827,cloze-event,36,NA,NA,LA,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,35-44,6723c330190f1b5731a4ac73,APPROVED,Not Applicable,2024-10-31T17:49:40Z,2024-10-31T17:51:44Z,2024-11-01T02:20:58Z,2024-10-31T17:51:45Z,125,COHS0MZY,3313,English,Independent,36,Male,White,United States,United States,United States,English,No,Full-Time,pre
2338,cloze-event,44,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Independent,35-44,6723cab5923dcd53d69925d6,APPROVED,Not Applicable,2024-10-31T18:21:47Z,2024-10-31T18:23:55Z,2024-11-01T02:21:56Z,2024-10-31T18:23:56Z,129,COHS0MZY,5687,"English, Chinese, Cantonese, Mandarin, Rather not say",Independent,44,Female,Asian,Hong Kong,United States,United States,Chinese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2227,event-maze,62,NA,NA,PA,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Republican,55-64,6723c92c65f87b1ad3b0c570,APPROVED,Not Applicable,2024-10-31T18:15:15Z,2024-10-31T18:18:55Z,2024-11-01T02:17:43Z,2024-10-31T18:21:22Z,220,COHS0MZY,5506,English,Republican,62,Female,White,United States,United States,United States,English,No,Full-Time,pre
1657,event-maze,31,NA,NA,OH,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,25-34,6723bf7182e3b7ceb7a5ec89,APPROVED,Not Applicable,2024-10-31T17:33:45Z,2024-10-31T17:36:24Z,2024-11-01T02:25:06Z,2024-10-31T17:37:28Z,159,COHS0MZY,2701,English,Republican,31,Male,White,United States,United States,United States,English,No,Full-Time,pre
1968,cloze-event,63,NA,NA,FL,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,6723c55f0d4234a18075c8a5,APPROVED,Not Applicable,2024-10-31T17:59:01Z,2024-10-31T18:01:31Z,2024-11-01T02:31:14Z,2024-10-31T18:01:33Z,151,COHS0MZY,1575,English,Democrat,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
1860,maze-event,56,NA,NA,FL,Male,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,55-64,6723c3dc1268560ae6f07c95,APPROVED,Not Applicable,2024-10-31T17:52:32Z,2024-10-31T17:55:31Z,2024-11-01T02:20:11Z,2024-10-31T17:58:27Z,180,COHS0MZY,107,English,Republican,56,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2595,cloze-event,61,Daily,NA,IL,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,55-64,6723cf1743972474d739625e,APPROVED,Not Applicable,2024-10-31T18:41:38Z,2024-10-31T18:44:31Z,2024-11-01T02:18:00Z,2024-10-31T18:44:37Z,173,COHS0MZY,657,English,Republican,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2783,spr-event,58,Daily,NA,WV,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,55-64,6723d6e2b373caf95b1054b3,APPROVED,Not Applicable,2024-10-31T19:13:45Z,2024-10-31T19:16:08Z,2024-11-01T02:30:14Z,2024-10-31T19:16:14Z,144,COHS0MZY,492,English,Republican,58,Male,White,United States,United States,United States,English,No,Full-Time,pre
2757,spr-event,55,Daily,NA,SC,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,55-64,6723d354424a67b138ea9ecc,APPROVED,Not Applicable,2024-10-31T19:05:08Z,2024-10-31T19:10:02Z,2024-11-01T02:31:28Z,2024-10-31T19:10:13Z,294,COHS0MZY,340,English,Democrat,55,Male,Black,United States,United States,United States,English,No,Full-Time,pre
1586,event-cloze,31,NA,NA,IN,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,25-34,6723bcf9c6adc9dd3b6015a3,APPROVED,Not Applicable,2024-10-31T17:23:10Z,2024-10-31T17:32:39Z,2024-11-01T02:25:06Z,2024-10-31T17:34:45Z,569,COHS0MZY,636,English,Republican,31,Male,Mixed,United States,United States,United States,English,No,Full-Time,pre
1993,maze-event,23,NA,NA,MI,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,18-24,6723c5b547530caee8316007,APPROVED,Not Applicable,2024-10-31T18:00:28Z,2024-10-31T18:03:12Z,2024-11-01T02:28:07Z,2024-10-31T18:03:12Z,164,COHS0MZY,45,English,Republican,23,Male,White,United States,United States,United States,English,No,Full-Time,pre
2562,spr-event,60,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,55-64,6723ce4ca48d8415e162821a,APPROVED,Not Applicable,2024-10-31T18:37:06Z,2024-10-31T18:39:17Z,2024-11-01T02:31:23Z,2024-10-31T18:40:50Z,131,COHS0MZY,572,English,Democrat,60,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),pre
1871,maze-event,37,Daily,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,NA,35-44,6723c41d40a09c02c0ebc45d,APPROVED,Not Applicable,2024-10-31T17:53:41Z,2024-10-31T17:56:22Z,2024-11-01T02:27:56Z,2024-10-31T17:59:43Z,162,COHS0MZY,529,English,Republican,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2734,maze-event,58,Daily,NA,LA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,6723d3e4e1ab0db010ea9f35,APPROVED,Not Applicable,2024-10-31T19:01:05Z,2024-10-31T19:05:35Z,2024-11-01T02:20:01Z,2024-10-31T19:05:36Z,271,COHS0MZY,731,English,Democrat,58,Female,Black,United States,United States,United States,English,No,Full-Time,pre
2251,spr-event,23,NA,NA,IN,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,18-24,6723c97bb175bdceddc42669,APPROVED,Not Applicable,2024-10-31T18:16:32Z,2024-10-31T18:17:52Z,2024-11-01T02:27:35Z,2024-10-31T18:20:17Z,80,COHS0MZY,348,English,Democrat,23,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),pre
1517,maze-event,51,NA,NA,PA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,45-54,6723ba01339edd1678f01f38,APPROVED,Not Applicable,2024-10-31T17:10:30Z,2024-10-31T17:13:36Z,2024-11-01T02:22:46Z,2024-10-31T17:15:53Z,187,COHS0MZY,3348,English,Independent,52,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),pre
2426,event-maze,34,Daily,NA,NC,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,25-34,6723cc2cc817116976f65000,APPROVED,Not Applicable,2024-10-31T18:28:06Z,2024-10-31T18:33:49Z,2024-11-01T02:27:20Z,2024-10-31T18:33:50Z,344,COHS0MZY,262,English,Republican,33,Female,White,United States,United States,United States,English,No,Full-Time,pre
2641,event-spr,43,Daily,NA,IN,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,35-44,6723d0a9383f4bf36cebc710,APPROVED,Not Applicable,2024-10-31T18:47:12Z,2024-10-31T18:49:01Z,2024-11-01T02:29:43Z,2024-10-31T18:51:27Z,109,COHS0MZY,6445,English,Republican,50,Male,White,United States,United States,United States,English,No,Full-Time,pre
2950,cloze-event,20,Daily,NA,NC,Female,I don't care,Yes,Yes,Some college,Yes,Independent,18-24,6723f4dc3d40612778e7a81a,APPROVED,Not Applicable,2024-10-31T21:21:39Z,2024-10-31T21:23:46Z,2024-11-01T02:29:09Z,2024-10-31T21:24:32Z,128,COHS0MZY,303,English,Independent,20,Female,White,United States,United States,United States,English,No,Part-Time,pre
2071,event-maze,67,NA,NA,MT,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,≥65,6723c6c13733faafd5cd1875,APPROVED,Not Applicable,2024-10-31T18:04:55Z,2024-10-31T18:08:07Z,2024-11-01T02:17:33Z,2024-10-31T19:08:32Z,192,COHS0MZY,7117,English,Republican,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
1428,event-spr,31,NA,NA,CA,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,25-34,6723b222e448156938da8a42,APPROVED,Not Applicable,2024-10-31T16:36:57Z,2024-10-31T16:39:21Z,2024-11-01T02:26:26Z,2024-10-31T16:39:22Z,145,COHS0MZY,2741,"Portuguese, English",Independent,31,Male,White,United States,United States,United States,Portuguese,No,Full-Time,pre
2439,maze-event,28,Weekly,NA,CA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,6723cc696ac1bf02bb63db0a,APPROVED,Not Applicable,2024-10-31T18:29:01Z,2024-10-31T18:31:39Z,2024-11-01T02:25:13Z,2024-10-31T18:32:39Z,158,COHS0MZY,1695,English,Republican,28,Male,White,United States,United States,United States,English,No,Full-Time,pre
2292,event-cloze,29,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,25-34,6723ca14d474e626551750e2,APPROVED,Not Applicable,2024-10-31T18:19:08Z,2024-10-31T18:21:00Z,2024-11-01T02:25:11Z,2024-10-31T18:21:46Z,113,COHS0MZY,7950,English,Republican,29,Male,White,United States,United States,United States,English,No,Full-Time,pre
2855,event-cloze,20,Less than monthly,NA,ID,Female,Donald Trump,Yes,Yes,Less than high school,Yes,Independent,18-24,6723ddb66386d31870e82526,APPROVED,Not Applicable,2024-10-31T19:42:52Z,2024-10-31T19:45:29Z,2024-11-01T02:29:04Z,2024-10-31T19:46:36Z,158,COHS0MZY,43,English,Independent,20,Female,White,United States,United States,United States,English,No,Part-Time,pre
1999,spr-event,57,NA,NA,CA,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,55-64,6723c5bbd5529d3a4719386c,APPROVED,Not Applicable,2024-10-31T18:00:47Z,2024-10-31T18:04:09Z,2024-11-01T02:20:14Z,2024-10-31T18:04:10Z,202,COHS0MZY,252,English,Republican,57,Male,White,United States,United States,United States,English,No,Part-Time,pre
2003,maze-event,68,NA,NA,CO,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,≥65,6723c5e29fdaae3f57149ffb,APPROVED,Not Applicable,2024-10-31T18:01:11Z,2024-10-31T18:03:58Z,2024-11-01T02:31:15Z,2024-10-31T18:03:59Z,167,COHS0MZY,8245,English,Democrat,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2302,cloze-event,44,Daily,NA,TX,Female,I don't care,Yes,Yes,4-year college degree,Yes,Independent,35-44,6723ca3dd2dede666d0b3f6a,APPROVED,Not Applicable,2024-10-31T18:19:47Z,2024-10-31T18:21:20Z,2024-11-01T02:21:55Z,2024-10-31T18:21:48Z,94,COHS0MZY,630,English,Independent,44,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2514,event-spr,56,Weekly,NA,CA,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,55-64,6723cd6aaaf6dc3c393164d8,APPROVED,Not Applicable,2024-10-31T18:33:24Z,2024-10-31T18:37:13Z,2024-11-01T02:17:53Z,2024-10-31T18:37:14Z,229,COHS0MZY,678,English,Republican,56,Female,White,United States,United States,United States,English,No,Full-Time,pre
2869,spr-event,57,Daily,NA,NH,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,55-64,6723df8057fab27fd1e28580,APPROVED,Not Applicable,2024-10-31T19:50:29Z,2024-10-31T19:52:17Z,2024-11-01T02:30:58Z,2024-10-31T19:55:02Z,109,COHS0MZY,35,English,Independent,57,Female,White,United States,United States,United States,English,No,Full-Time,pre
1934,maze-event,24,NA,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,18-24,6723c515fd22a6d30e34f24c,APPROVED,Not Applicable,2024-10-31T17:57:45Z,2024-10-31T18:00:12Z,2024-11-01T02:28:39Z,2024-10-31T18:01:13Z,148,COHS0MZY,950,"English, Italian, Spanish",Independent,24,Male,Black,United States,United States,United States,English,No,Full-Time,pre
2072,event-spr,26,NA,NA,UT,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,25-34,6723c6cb198bc6dec2ae5916,APPROVED,Not Applicable,2024-10-31T18:05:06Z,2024-10-31T18:07:20Z,2024-11-01T02:27:11Z,2024-10-31T18:08:19Z,135,COHS0MZY,368,English,Independent,26,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month,pre
2402,cloze-event,28,Daily,NA,AR,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,6723cbe80de7b6790d19f143,APPROVED,Not Applicable,2024-10-31T18:26:56Z,2024-10-31T18:31:08Z,2024-11-01T02:25:32Z,2024-10-31T18:32:34Z,253,COHS0MZY,257,English,Republican,28,Female,White,United States,United States,United States,English,Yes,Full-Time,pre
1435,event-maze,59,NA,NA,VA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,6723b1e01c47d227559512e8,APPROVED,Not Applicable,2024-10-31T16:37:50Z,2024-10-31T16:41:33Z,2024-11-01T02:18:46Z,2024-10-31T16:41:34Z,223,COHS0MZY,447,"English, Japanese",Democrat,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
2162,event-spr,54,NA,NA,FL,Female,I'd rather not say,Yes,Yes,4-year college degree,Yes,Republican,45-54,6723c80b62534ab5fed31706,APPROVED,Not Applicable,2024-10-31T18:10:26Z,2024-10-31T18:13:14Z,2024-11-01T02:29:49Z,2024-10-31T18:13:15Z,169,COHS0MZY,3700,English,Republican,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,pre
2055,spr-event,53,NA,NA,CA,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,45-54,6723c68cad9bf2b199a19b55,APPROVED,Not Applicable,2024-10-31T18:04:02Z,2024-10-31T18:06:10Z,2024-11-01T02:29:48Z,2024-10-31T18:07:59Z,129,COHS0MZY,504,English,Republican,53,Female,White,United States,United States,United States,English,No,Full-Time,pre
1719,spr-event,48,NA,NA,IL,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,45-54,6723c0fc2a18fc7f69907b5d,APPROVED,Not Applicable,2024-10-31T17:40:16Z,2024-10-31T17:42:18Z,2024-11-01T02:23:55Z,2024-10-31T17:42:20Z,123,COHS0MZY,1848,English,Democrat,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,pre
1473,spr-event,32,NA,NA,MN,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,25-34,6723b62a2dc980e9f315ab16,APPROVED,Not Applicable,2024-10-31T16:54:10Z,2024-10-31T16:55:32Z,2024-11-01T02:29:15Z,2024-10-31T16:55:33Z,82,COHS0MZY,4373,English,Democrat,32,Male,White,United States,United States,United States,English,No,Full-Time,pre
1521,event-cloze,38,NA,NA,LA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Independent,35-44,6723ba630dbc946a27a9cda8,APPROVED,Not Applicable,2024-10-31T17:12:10Z,2024-10-31T17:13:49Z,2024-11-01T02:21:26Z,2024-10-31T17:15:54Z,100,COHS0MZY,3007,English,Independent,38,Female,White,United States,United States,United States,English,No,Full-Time,pre
1763,maze-event,44,NA,NA,DE,Female,I don't care,Yes,Yes,Some college,Yes,Independent,35-44,6723c1e2aa50df1612e81b79,APPROVED,Not Applicable,2024-10-31T17:44:06Z,2024-10-31T17:46:55Z,2024-11-01T02:21:34Z,2024-10-31T17:48:27Z,170,COHS0MZY,1827,English,Independent,44,Female,Mixed,Puerto Rico,United States,United States,English,No,Full-Time,pre
2955,spr-event,65,Daily,NA,IN,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Republican,≥65,6723f7ff9fca507d86005eec,APPROVED,Not Applicable,2024-10-31T21:37:27Z,2024-10-31T21:44:40Z,2024-11-01T02:30:23Z,2024-10-31T21:47:07Z,434,COHS0MZY,342,"English, Spanish",Republican,65,Male,White,United States,United States,United States,English,No,Full-Time,pre
2752,maze-event,23,Daily,NA,UT,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,18-24,6723d3e744881fea7a34effa,APPROVED,Not Applicable,2024-10-31T19:04:18Z,2024-10-31T19:07:04Z,2024-11-01T02:29:01Z,2024-10-31T19:07:07Z,167,COHS0MZY,55,English,Independent,23,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),pre
2796,spr-event,66,Daily,NA,OK,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,≥65,6723d870f4d3c8d3374ce46a,APPROVED,Not Applicable,2024-10-31T19:20:22Z,2024-10-31T19:23:36Z,2024-11-01T02:30:14Z,2024-10-31T19:24:05Z,194,COHS0MZY,2967,English,Republican,66,Male,White,United States,United States,United States,English,No,Full-Time,pre
1406,event-spr,31,NA,NA,MN,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,None,25-34,6723b05265aed47eefa2abb9,APPROVED,Not Applicable,2024-10-31T16:29:17Z,2024-10-31T16:31:25Z,2024-11-01T02:26:54Z,2024-10-31T16:31:26Z,128,COHS0MZY,5734,English,Independent,31,Female,White,United States,United States,United States,English,No,Full-Time,pre
2378,cloze-event,24,Daily,NA,MO,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,18-24,6723cb554fc89a66bb588dd8,APPROVED,Not Applicable,2024-10-31T18:24:29Z,2024-10-31T18:32:13Z,2024-11-01T02:27:36Z,2024-10-31T18:32:43Z,464,COHS0MZY,720,English,Democrat,24,Female,White,United States,United States,United States,English,No,Full-Time,pre
2237,cloze-event,54,NA,NA,FL,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,6723c94a6d583f0b8647e008,APPROVED,Not Applicable,2024-10-31T18:15:42Z,2024-10-31T18:18:42Z,2024-11-01T02:29:50Z,2024-10-31T18:21:09Z,180,COHS0MZY,536,English,Republican,54,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),pre
2917,event-maze,65,Daily,NA,IN,Male,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,≥65,6723e573cf5eb5ae178f4894,APPROVED,Not Applicable,2024-10-31T20:16:01Z,2024-10-31T20:19:10Z,2024-11-01T02:30:19Z,2024-10-31T20:19:34Z,190,COHS0MZY,173,English,Republican,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",pre
1610,event-cloze,32,NA,NA,FL,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,6723be3b830432e50bb9f416,APPROVED,Not Applicable,2024-10-31T17:28:34Z,2024-10-31T17:30:43Z,2024-11-01T02:25:22Z,2024-10-31T17:30:54Z,130,COHS0MZY,809,"Arabic, English, French, Spanish",Republican,33,Female,Other,United States,United States,United States,English,Yes,Full-Time,pre
1748,cloze-event,67,NA,NA,GA,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,≥65,6723c195fd22a6d30e34f10d,APPROVED,Not Applicable,2024-10-31T17:42:52Z,2024-10-31T17:44:27Z,2024-11-01T02:17:25Z,2024-10-31T17:46:26Z,95,COHS0MZY,4984,English,Republican,67,Female,White,United States,United States,United States,English,No,Full-Time,pre
2535,cloze-event,39,Daily,NA,MI,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,6723cdcc2f7b5460639b551a,APPROVED,Not Applicable,2024-10-31T18:34:58Z,2024-10-31T18:37:35Z,2024-11-01T02:22:10Z,2024-10-31T18:37:36Z,157,COHS0MZY,3649,English,Independent,39,Female,White,United States,United States,United States,English,No,Full-Time,pre
1478,event-spr,33,NA,NA,OH,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,25-34,6723b6b043f5c791965aa607,APPROVED,Not Applicable,2024-10-31T16:56:20Z,2024-10-31T16:57:39Z,2024-11-01T02:26:27Z,2024-10-31T16:57:42Z,80,COHS0MZY,240,English,Independent,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),pre
2023,maze-event,60,NA,NA,OH,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,6723c6167e98c030856559b5,APPROVED,Not Applicable,2024-10-31T18:02:07Z,2024-10-31T18:06:46Z,2024-11-01T02:19:04Z,2024-10-31T18:08:09Z,279,COHS0MZY,5829,English,Democrat,60,Female,White,United States,United States,United States,English,No,Full-Time,pre
2270,event-cloze,60,Daily,NA,AL,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,55-64,6723c9c7de12f4d7d9f6862a,APPROVED,Not Applicable,2024-10-31T18:17:50Z,2024-10-31T18:19:29Z,2024-11-01T02:19:23Z,2024-10-31T18:21:34Z,99,COHS0MZY,274,English,Democrat,60,Female,White,United States,United States,United States,English,No,Part-Time,pre
