workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,prolific_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
1897,event-maze,25,NA,NA,CA,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,65f37b2a052a9616b7b9d0f2,6723c476422a8bebe2976bd6,APPROVED,Not Applicable,2024-10-31T17:55:06Z,2024-10-31T17:59:49Z,2024-11-01T02:26:38Z,2024-10-31T18:01:07Z,283,COHS0MZY,337,English,Independent,25,Male,White,United States,United States,United States,English,No,Part-Time
2692,maze-event,68,Daily,NA,MI,Male,Donald Trump,Yes,Yes,2-year college degree,Yes,Independent,640e04b278799b47b29d4ddd,6723d266ccaaef1443aeb2b3,APPROVED,Not Applicable,2024-10-31T18:54:30Z,2024-10-31T18:58:08Z,2024-11-01T02:26:08Z,2024-10-31T18:58:11Z,219,COHS0MZY,1867,English,Independent,68,Male,White,United States,United States,United States,English,No,Part-Time
2597,event-maze,68,Daily,NA,MA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5fbb062e91513797e214827d,6723cf5c062fb2f9b70c6b8d,APPROVED,Not Applicable,2024-10-31T18:41:39Z,2024-10-31T18:44:39Z,2024-11-01T02:19:46Z,2024-10-31T18:44:43Z,181,COHS0MZY,6247,"English, Armenian",Democrat,68,Female,White,Turkey,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2424,event-maze,63,Daily,NA,WI,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,66f1ec7df36f2dd11249fbcc,6723cc25950ec72a21b9cbb9,APPROVED,Not Applicable,2024-10-31T18:27:58Z,2024-10-31T18:34:13Z,2024-11-01T02:19:28Z,2024-10-31T18:34:16Z,375,COHS0MZY,175,English,Democrat,63,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2867,event-spr,55,Daily,NA,OH,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,66106cb0a3498a31bbf902c1,6723df57a7e15ee9cec8c7c3,APPROVED,Not Applicable,2024-10-31T19:50:02Z,2024-10-31T19:52:41Z,2024-11-01T02:25:44Z,2024-10-31T19:55:31Z,159,COHS0MZY,1206,English,Democrat,55,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2370,event-maze,29,Daily,NA,IL,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,65e92b11464eec9e7ae86237,6723cb4333a9584341952d77,APPROVED,Not Applicable,2024-10-31T18:24:08Z,2024-10-31T18:27:25Z,2024-11-01T02:27:17Z,2024-10-31T18:28:10Z,197,COHS0MZY,439,English,Independent,29,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
2979,event-spr,67,Daily,NA,FL,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,663a59e617a5df9782291449,672418ffc1ddea9fd46ff721,APPROVED,Not Applicable,2024-10-31T23:56:05Z,2024-11-01T00:00:31Z,2024-11-01T02:30:27Z,2024-11-01T00:00:34Z,267,COHS0MZY,429,English,Republican,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1879,spr-event,64,NA,NA,NY,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,63e7f2a754618d35c2b61ba5,6723c432cf071e6a8820e6c5,APPROVED,Not Applicable,2024-10-31T17:54:01Z,2024-10-31T17:56:22Z,2024-11-01T02:25:58Z,2024-10-31T17:59:46Z,142,COHS0MZY,1399,English,Independent,64,Male,White,United States,United States,United States,English,No,Other
2754,spr-event,61,Daily,NA,FL,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,66d0a793ca476a159c35f494,6723d4aa58b1a4cbbc382e08,APPROVED,Not Applicable,2024-10-31T19:04:19Z,2024-10-31T19:09:54Z,2024-11-01T02:18:23Z,2024-10-31T19:10:05Z,335,COHS0MZY,334,English,Republican,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2438,cloze-event,72,Daily,NA,FL,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,5b757a03976ecb0001b1168f,6723cc5f74305ced1c9bc035,APPROVED,Not Applicable,2024-10-31T18:28:59Z,2024-10-31T18:31:21Z,2024-11-01T02:19:29Z,2024-10-31T18:32:36Z,142,COHS0MZY,6020,English,Democrat,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2863,maze-event,58,Weekly,NA,AR,Female,Donald Trump,Yes,Yes,High school graduate,Yes,None,670036c19ba5a0f559369134,6723dea22d1412dff1397e2b,APPROVED,Not Applicable,2024-10-31T19:46:57Z,2024-10-31T19:52:10Z,2024-11-01T02:30:57Z,2024-10-31T19:54:50Z,314,NOCODE,135,English,Independent,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1709,cloze-event,26,NA,NA,VI,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Independent,670e4179a6f380b88be8c20a,6723c09d1f3ad501b634eef8,APPROVED,Not Applicable,2024-10-31T17:38:49Z,2024-10-31T17:41:35Z,2024-11-01T02:27:00Z,2024-10-31T17:41:36Z,167,COHS0MZY,94,English,Independent,26,Female,White,United States,United States,United States,English,No,Full-Time
2406,spr-event,25,Daily,NA,MA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,66797cfa223ce836775e0038,6723cbef950ec72a21b9cba4,APPROVED,Not Applicable,2024-10-31T18:27:05Z,2024-10-31T18:28:37Z,2024-11-01T02:26:52Z,2024-10-31T18:29:24Z,92,COHS0MZY,586,English,Independent,25,Male,Mixed,United States,United States,United States,English,No,Full-Time
1819,cloze-event,44,NA,NA,IL,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5d4b033469a77b0018f65b19,6723c2e60399eacbba9da421,APPROVED,Not Applicable,2024-10-31T17:48:35Z,2024-10-31T17:57:09Z,2024-11-01T02:23:30Z,2024-10-31T18:00:34Z,514,COHS0MZY,5967,English,Democrat,44,Male,White,United States,United States,United States,English,No,Full-Time
1642,cloze-event,37,NA,NA,CO,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,None,66307e4c8f944c4ca34c5798,6723bf193cda977e1fc31b68,APPROVED,Not Applicable,2024-10-31T17:32:15Z,2024-10-31T17:34:03Z,2024-11-01T02:20:48Z,2024-10-31T17:35:19Z,109,COHS0MZY,975,English,Independent,37,Male,White,United States,United States,United States,English,No,Full-Time
2068,cloze-event,49,NA,NA,NJ,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,656b41f51f072c502ba33821,6723c6b39b7a6948cef9c239,APPROVED,Not Applicable,2024-10-31T18:04:48Z,2024-10-31T18:07:40Z,2024-11-01T02:24:36Z,2024-10-31T18:08:22Z,172,COHS0MZY,873,English,Democrat,49,Female,Mixed,United States,United States,United States,English,No,Part-Time
1422,maze-event,50,NA,NA,DC,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,66b637cc9e9cfec2e6ae7aca,6723b189e06cb6da02b9836e,APPROVED,Not Applicable,2024-10-31T16:34:26Z,2024-10-31T16:37:51Z,2024-11-01T02:24:17Z,2024-10-31T16:38:30Z,206,COHS0MZY,453,English,Democrat,50,Female,White,United States,United States,United States,English,No,Full-Time
2180,spr-event,30,NA,NA,FL,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,604a7e9f84bf0e7937200df5,6723c86adc2f052fa4a4d355,APPROVED,Not Applicable,2024-10-31T18:12:00Z,2024-10-31T18:12:52Z,2024-11-01T02:25:09Z,2024-10-31T18:12:53Z,53,COHS0MZY,6155,English,Republican,30,Male,White,United States,United States,United States,English,No,Full-Time
2433,spr-event,29,Daily,NA,UT,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,664bf2201abae3378784ee1a,6723cc506d1703839ba6e43b,APPROVED,Not Applicable,2024-10-31T18:28:38Z,2024-10-31T18:30:19Z,2024-11-01T02:25:13Z,2024-10-31T18:31:55Z,101,COHS0MZY,1143,English,Republican,29,Male,Asian,United States,United States,United States,English,No,Full-Time
1558,spr-event,66,NA,NA,WI,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5934a676e7866d0001618b81,6723bb352f342e8c5ef0794f,APPROVED,Not Applicable,2024-10-31T17:21:17Z,2024-10-31T17:23:17Z,2024-11-01T02:18:47Z,2024-10-31T17:23:46Z,120,COHS0MZY,4957,English,Democrat,66,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
2687,event-spr,63,Daily,NA,NY,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Republican,5cd6c1197b871a0001b13589,6723d2203f521e1698737289,APPROVED,Not Applicable,2024-10-31T18:53:29Z,2024-10-31T18:56:50Z,2024-11-01T02:30:48Z,2024-10-31T18:56:51Z,202,COHS0MZY,9140,English,Independent,63,Female,White,United States,United States,United States,English,No,Full-Time
2232,cloze-event,59,NA,NA,CO,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,671b0847f6e660a43ef94b3e,6723c93417918e320223cc3c,APPROVED,Not Applicable,2024-10-31T18:15:30Z,2024-10-31T18:17:50Z,2024-11-01T02:26:03Z,2024-10-31T18:20:14Z,141,COHS0MZY,61,English,Independent,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2413,cloze-event,51,Daily,NA,NA,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,5fbb89e20ddd50a66ab62a67,6723cc0874305ced1c9bc00c,APPROVED,Not Applicable,2024-10-31T18:27:26Z,2024-10-31T18:28:41Z,2024-11-01T02:22:38Z,2024-10-31T18:29:29Z,76,COHS0MZY,6922,English,Independent,51,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1835,spr-event,43,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,NA,5b5a822e1ad8270001c4f28d,6723c3495ebad7277ff02cc9,APPROVED,Not Applicable,2024-10-31T17:50:07Z,2024-10-31T17:52:36Z,2024-11-01T02:20:58Z,2024-10-31T17:52:37Z,149,COHS0MZY,9239,English,Independent,43,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1711,cloze-event,61,NA,NA,WA,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,5920b1f62b529b00013f3214,6723c0c1ba72fbd2c5902df5,APPROVED,Not Applicable,2024-10-31T17:39:18Z,2024-10-31T17:41:40Z,2024-11-01T02:25:56Z,2024-10-31T17:41:44Z,143,COHS0MZY,4001,English,Independent,61,Male,White,United States,United States,United States,English,No,Full-Time
2470,event-cloze,71,Daily,NA,GA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,5f5023517ef2f019cf3ebb57,6723ccd4925cb02a5bf023c1,APPROVED,Not Applicable,2024-10-31T18:30:49Z,2024-10-31T18:33:45Z,2024-11-01T02:19:35Z,2024-10-31T18:33:47Z,177,COHS0MZY,2891,English,Democrat,71,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2415,event-spr,36,Daily,NA,FL,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Republican,669d6d17eeff48e26e8de5d1,6723cbaeb477636a466d1948,APPROVED,Not Applicable,2024-10-31T18:26:13Z,2024-10-31T18:36:23Z,2024-11-01T02:27:51Z,2024-10-31T18:36:25Z,611,COHS0MZY,593,English,Republican,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2838,cloze-event,23,Weekly,NA,NY,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,665fa530b8211326822c5a90,6723dbd0ae0936815a4f6f6a,APPROVED,Not Applicable,2024-10-31T19:34:43Z,2024-10-31T19:39:02Z,2024-11-01T02:28:51Z,2024-10-31T19:39:13Z,259,COHS0MZY,626,"Punjabi, Urdu, English",Independent,23,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
2498,cloze-event,34,Daily,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,66d1c42ba50bf1d30bf11fad,6723cce2226b653df4c301f2,APPROVED,Not Applicable,2024-10-31T18:32:19Z,2024-10-31T18:33:35Z,2024-11-01T02:20:21Z,2024-10-31T18:33:36Z,76,COHS0MZY,309,English,Independent,34,Female,White,United States,United States,United States,English,No,Full-Time
1668,event-cloze,31,NA,NA,UT,Male,I'd rather not say,Yes,Yes,Some college,Yes,Independent,664643107cda1c6d5163ad10,6723bfa0fa54afb77f7f138a,APPROVED,Not Applicable,2024-10-31T17:34:30Z,2024-10-31T17:36:12Z,2024-11-01T02:26:31Z,2024-10-31T17:37:25Z,103,COHS0MZY,353,English,Independent,31,Male,White,United States,United States,United States,English,No,Full-Time
2635,event-cloze,64,Daily,NA,IL,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,62dc177e02f82aabb20aebc2,6723d06aadd048e8698360b8,APPROVED,Not Applicable,2024-10-31T18:46:07Z,2024-10-31T18:47:47Z,2024-11-01T02:18:02Z,2024-10-31T18:48:33Z,100,COHS0MZY,5217,English,Republican,64,Female,White,United States,United States,United States,English,No,Part-Time
2698,spr-event,18,Weekly,NA,CA,Female,I don't care,Yes,Yes,Some college,Yes,Independent,66f4f022212140211220fd3d,6723d2971268560ae6f080ba,APPROVED,Not Applicable,2024-10-31T18:55:27Z,2024-10-31T18:57:15Z,2024-11-01T02:29:01Z,2024-10-31T18:57:16Z,108,COHS0MZY,71,English,Independent,18,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
2150,event-cloze,50,NA,NA,TX,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,662abbbd221aa09150316f82,6723c7d8c79f0230b2c00aca,APPROVED,Not Applicable,2024-10-31T18:09:36Z,2024-10-31T18:12:33Z,2024-11-01T02:22:53Z,2024-10-31T18:12:34Z,177,COHS0MZY,745,English,Independent,50,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1857,event-maze,46,NA,NA,GA,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,5b646a727c39ee00010a18b0,6723c3c46ac1bf02bb63d87d,APPROVED,Not Applicable,2024-10-31T17:52:18Z,2024-10-31T17:56:56Z,2024-11-01T02:29:30Z,2024-10-31T18:00:31Z,278,COHS0MZY,5167,English,Republican,46,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
2586,maze-event,23,Weekly,NA,MN,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,66890710c029d0db22c443d3,6723cf065d528ed445e21770,APPROVED,Not Applicable,2024-10-31T18:40:12Z,2024-10-31T18:45:20Z,2024-11-01T02:28:41Z,2024-10-31T18:45:58Z,309,COHS0MZY,400,"Twi, English",Independent,23,Male,Mixed,Ghana,United States,United States,English,DATA_EXPIRED,Part-Time
2037,spr-event,39,NA,NA,MA,Male,I don't care,Yes,Yes,2-year college degree,Yes,Independent,65ca888e3ff4c0ca5294bccf,6723c659e5d313adf3ad2d62,APPROVED,Not Applicable,2024-10-31T18:03:10Z,2024-10-31T18:05:39Z,2024-11-01T02:21:08Z,2024-10-31T18:07:50Z,149,COHS0MZY,1285,English,Independent,39,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
1548,cloze-event,44,NA,NA,CA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5dd33f6b2091e93579973754,6723bbf86d1703839ba6dd15,APPROVED,Not Applicable,2024-10-31T17:18:54Z,2024-10-31T17:20:07Z,2024-11-01T02:23:18Z,2024-10-31T17:20:07Z,74,COHS0MZY,6867,English,Democrat,44,Male,Black,United States,United States,United States,English,No,Full-Time
1392,cloze-event,24,NA,NA,NA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,664b4ee7073fe3efd22223f4,6723addc13a8b09450329fa4,APPROVED,Not Applicable,2024-10-31T16:18:43Z,2024-10-31T16:20:33Z,2024-11-01T02:27:24Z,2024-10-31T16:21:12Z,111,COHS0MZY,388,English,Democrat,24,Female,White,United States,United States,United States,English,No,Full-Time
2096,maze-event,53,NA,NA,WA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,65b19df28c8632ab552cc1d7,6723c709b175bdceddc425c1,APPROVED,Not Applicable,2024-10-31T18:06:07Z,2024-10-31T18:11:09Z,2024-11-01T02:22:27Z,2024-10-31T18:11:52Z,302,COHS0MZY,54,English,Independent,53,Male,Black,United States,United States,United States,English,No,Part-Time
2091,event-spr,36,NA,NA,AL,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,662727247687607cf8f38c18,6723c701388f8c56e8ff7572,APPROVED,Not Applicable,2024-10-31T18:05:58Z,2024-10-31T18:07:27Z,2024-11-01T02:21:46Z,2024-10-31T18:08:20Z,90,COHS0MZY,897,English,Independent,36,Female,White,United States,United States,United States,English,No,Full-Time
2758,maze-event,23,Weekly,NA,TX,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,6640be7edc706d4622dbab1c,6723d517383f4bf36cebc838,APPROVED,Not Applicable,2024-10-31T19:06:05Z,2024-10-31T19:09:09Z,2024-11-01T02:29:01Z,2024-10-31T19:09:10Z,185,COHS0MZY,394,English,Independent,23,Female,Mixed,United States,United States,United States,English,No,Full-Time
2674,spr-event,71,Daily,NA,WI,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,5c3c7913b4f22c0001a0809c,6723d1be0dbc946a27a9d450,APPROVED,Not Applicable,2024-10-31T18:51:51Z,2024-10-31T18:53:38Z,2024-11-01T02:30:12Z,2024-10-31T18:53:40Z,107,COHS0MZY,9696,English,Republican,71,Male,White,United States,United States,United States,English,No,Full-Time
2759,cloze-event,67,Daily,NA,NY,NA,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,614e7ad7ff5a0d785d5e550a,6723d2fe44e1dc0d156b8c21,APPROVED,Not Applicable,2024-10-31T19:06:54Z,2024-10-31T19:09:19Z,2024-11-01T02:31:28Z,2024-10-31T19:09:20Z,145,COHS0MZY,6324,English,Democrat,68,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2395,event-cloze,48,Daily,NA,NY,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,5f6388bf9ae5ad07ba1a0173,6723cbaac16ffebdae5780fe,APPROVED,Not Applicable,2024-10-31T18:25:55Z,2024-10-31T18:29:41Z,2024-11-01T02:28:24Z,2024-10-31T18:30:44Z,227,COHS0MZY,3800,English,Independent,48,Female,White,United States,United States,United States,English,No,Full-Time
1783,event-maze,40,NA,NA,NY,Female,I don't care,Yes,Yes,4-year college degree,Yes,Independent,663030c6f9b697a222a881ef,6723c23d2dc980e9f315af7b,APPROVED,Not Applicable,2024-10-31T17:45:42Z,2024-10-31T17:48:50Z,2024-11-01T02:21:35Z,2024-10-31T17:48:51Z,188,COHS0MZY,497,English,Independent,40,Female,White,United States,United States,United States,English,No,Part-Time
2325,spr-event,27,Daily,NA,NY,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,66b5830fb162e9d0650ff37d,6723ca7be92e2a960deb418b,APPROVED,Not Applicable,2024-10-31T18:20:46Z,2024-10-31T18:21:55Z,2024-11-01T02:26:51Z,2024-10-31T18:21:56Z,69,COHS0MZY,217,English,Independent,27,Male,White,United States,United States,United States,English,No,Full-Time
2541,maze-event,45,Daily,NA,IL,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,6272eccadd98507271a651c7,6723cdf0b882f30c97142f7b,APPROVED,Not Applicable,2024-10-31T18:35:40Z,2024-10-31T18:42:14Z,2024-11-01T02:29:40Z,2024-10-31T18:42:15Z,395,COHS0MZY,6407,English,Republican,45,Male,White,United States,United States,United States,English,No,Full-Time
2575,cloze-event,50,Weekly,NA,CA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,65631b21aff167a83105c476,6723cea6fcc45933e363dc6a,APPROVED,Not Applicable,2024-10-31T18:38:43Z,2024-10-31T18:41:52Z,2024-11-01T02:19:45Z,2024-10-31T18:41:55Z,190,COHS0MZY,1296,English,Democrat,72,Female,Black,United States,United States,United States,English,No,Full-Time
1491,maze-event,44,NA,NA,FL,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,63fcd09eb2a3b6b7ce286a11,6723b77c8906b79a4fdcb249,APPROVED,Not Applicable,2024-10-31T16:59:44Z,2024-10-31T17:01:49Z,2024-11-01T02:21:25Z,2024-10-31T17:04:24Z,126,COHS0MZY,4695,English,Independent,44,Female,White,United States,United States,United States,English,No,Full-Time
2172,spr-event,66,NA,NA,AL,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,5f46cd85e858dd0a24269315,6723c846a2ab9c1607b0c2fb,APPROVED,Not Applicable,2024-10-31T18:11:22Z,2024-10-31T18:15:27Z,2024-11-01T02:19:09Z,2024-10-31T18:15:30Z,245,COHS0MZY,2481,English,Democrat,66,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2093,event-maze,68,NA,NA,LA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,6474a86474b12fd778ae530f,6723c6fe69f39b91343c8968,APPROVED,Not Applicable,2024-10-31T18:06:01Z,2024-10-31T18:09:39Z,2024-11-01T02:31:17Z,2024-10-31T18:11:12Z,219,COHS0MZY,3853,English,Democrat,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2203,spr-event,69,NA,NA,PA,Male,Kamala Harris,Yes,Yes,Doctorate,Yes,Democrat,60833ce5197d68cff9df1b83,6723c8bc853984bfc074609a,APPROVED,Not Applicable,2024-10-31T18:13:24Z,2024-10-31T18:15:38Z,2024-11-01T02:31:18Z,2024-10-31T18:15:39Z,135,COHS0MZY,7332,English,Democrat,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2618,event-cloze,65,Weekly,NA,SC,Female,I'd rather not say,Yes,Yes,High school graduate,Yes,Republican,5f456942485340144549178e,6723cf20448f489f07587b79,APPROVED,Not Applicable,2024-10-31T18:43:19Z,2024-10-31T18:46:06Z,2024-11-01T02:18:01Z,2024-10-31T18:47:14Z,168,COHS0MZY,7028,English,Republican,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2956,spr-event,24,Weekly,NA,MO,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,65e1f75ab3efd22e847cfbf0,6723f90f71410e6d5ef9ca56,APPROVED,Not Applicable,2024-10-31T21:39:34Z,2024-10-31T21:45:55Z,2024-11-01T02:29:11Z,2024-10-31T21:47:29Z,381,COHS0MZY,1469,English,Independent,24,Female,White,United States,United States,United States,English,No,Full-Time
1746,cloze-event,34,NA,NA,OK,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,65396dfcb651ad024da200d6,6723c18eaaf6dc3c393161a7,APPROVED,Not Applicable,2024-10-31T17:42:46Z,2024-10-31T17:44:07Z,2024-11-01T02:26:33Z,2024-10-31T17:46:19Z,82,COHS0MZY,2469,English,Independent,34,Male,White,United States,United States,United States,English,No,Full-Time
